status,subjectId,questionId,questionNumber,imageSlot,sourceUrl,targetUrl,note
done,pathology,ini-cet-2022-pathology-q007,7,1,/uploads/yellowfool-ini-cet-2022-pathology-q007-p2079-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q007.png,Medicomm atlas-style H&E restoration generated from the tracker-bound original source; cellular field and stromal architecture preserved.
done,pathology,ini-cet-2022-pathology-q015,15,1,/uploads/yellowfool-ini-cet-2022-pathology-q015-p2081-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q015.png,Medicomm atlas-style mast-cell microscopy restoration generated from the original source; granular cell and arrow endpoint preserved.
done,pathology,ini-cet-2022-pathology-q020,20,1,/uploads/yellowfool-ini-cet-2022-pathology-q020-p2083-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q020.png,Medicomm atlas-style yolk-sac-tumor H&E restoration generated from the original source; reticular architecture and central vascular focus preserved.
done,pathology,ini-cet-2022-pathology-q022,22,1,/uploads/yellowfool-ini-cet-2022-pathology-q022-p2084-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q022.png,Medicomm atlas-style molluscum histology restoration generated from the original source; central crater and inclusion-body cluster preserved.
done,pathology,ini-cet-2022-pathology-q025,25,1,/uploads/yellowfool-ini-cet-2022-pathology-q025-p2085-i2.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q025.png,Medicomm atlas-style bone-marrow biopsy needle illustration generated from the original source; component sequence and left-to-right orientation preserved.
done,pathology,ini-cet-2022-pathology-q032,32,1,/uploads/yellowfool-ini-cet-2022-pathology-q032-p2087-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q032.png,Medicomm atlas-style papillary thyroid carcinoma H&E restoration generated from the original source; papillary architecture and colloid regions preserved.
done,pathology,ini-cet-2022-pathology-q034,34,1,/uploads/yellowfool-ini-cet-2022-pathology-q034-p2088-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q034.png,Medicomm atlas-style lung squamous cell carcinoma H&E restoration generated from the original source; keratinizing tumor nest and surrounding stroma preserved.
done,pathology,ini-cet-2022-pathology-q045,45,1,/uploads/yellowfool-ini-cet-2022-pathology-q045-p2092-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q045.png,"Medicomm atlas-style medullary thyroid carcinoma H&E restoration generated from the original source; tumor field, stromal material, and residual follicles preserved."
done,pathology,ini-cet-2022-pathology-q048,48,1,/uploads/yellowfool-ini-cet-2022-pathology-q048-p2093-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q048.png,Medicomm atlas-style Langerhans cell histiocytosis composite generated from the original source; three-panel order and H&E/IHC staining patterns preserved.
done,pathology,ini-cet-2022-pathology-q051,51,1,/uploads/yellowfool-ini-cet-2022-pathology-q051-p2094-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q051.png,"Medicomm atlas-style iron-deficiency blood-smear restoration generated from the original source; pale microscopy field, microcytic hypochromic cells, and anisopoikilocytosis preserved."
done,pathology,ini-cet-2022-pathology-q054,54,1,/uploads/yellowfool-ini-cet-2022-pathology-q054-p2095-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q054.png,"Medicomm atlas-style Sahli hemoglobinometer set generated from the original source; comparator tubes, bottle, case, and accessories preserved."
done,pathology,ini-cet-2022-pathology-q056,56,1,/uploads/yellowfool-ini-cet-2022-pathology-q056-p2096-i1.jpg,/uploads/medicomm-atlas-ini-cet-2022-pathology-q056.png,Medicomm atlas-style molluscum contagiosum H&E restoration generated from the original source; central umbilicated crater and inclusion bodies preserved.
done,pathology,neet-pg-2022-pathology-q004,4,1,/uploads/yellowfool-neet-pg-2022-pathology-q004-p2169-i1.jpg,/uploads/medicomm-atlas-neet-pg-2022-pathology-q004.png,"Medicomm atlas-style hemolysis blood-smear restoration generated from the original source; pale field, red-cell fragmentation, and exact cell distribution preserved."
done,pathology,neet-pg-2022-pathology-q006,6,1,/uploads/yellowfool-neet-pg-2022-pathology-q006-p2170-i1.jpg,/uploads/medicomm-atlas-neet-pg-2022-pathology-q006.png,Medicomm atlas-style malakoplakia H&E restoration generated from the original source; histiocytes and Michaelis-Gutmann-body-like inclusions preserved.
done,pathology,ini-cet-2023-pathology-q005,5,1,/uploads/yellowfool-ini-cet-2023-pathology-q005-p2210-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-pathology-q005.png,"Medicomm atlas-style autosomal-dominant pedigree recreated from the original source; exact sex, affected-status pattern, topology, and descendant branches preserved."
pending,pathology,ini-cet-2023-pathology-q010,10,1,/uploads/yellowfool-ini-cet-2023-pathology-q010-p2212-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-pathology-q010.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,ini-cet-2023-pathology-q020,20,1,/uploads/yellowfool-ini-cet-2023-pathology-q020-p2215-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-pathology-q020.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,ini-cet-2023-pathology-q027,27,1,/uploads/yellowfool-ini-cet-2023-pathology-q027-p2217-i1.jpg,/uploads/medicomm-atlas-ini-cet-2023-pathology-q027.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2023-pathology-q004,4,1,/uploads/yellowfool-neet-pg-2023-pathology-q004-p2188-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-pathology-q004.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2023-pathology-q005,5,1,/uploads/yellowfool-neet-pg-2023-pathology-q005-p2189-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-pathology-q005.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2023-pathology-q008,8,1,/uploads/yellowfool-neet-pg-2023-pathology-q008-p2190-i2.jpg,/uploads/medicomm-atlas-neet-pg-2023-pathology-q008.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2023-pathology-q011,11,1,/uploads/yellowfool-neet-pg-2023-pathology-q011-p2192-i1.jpg,/uploads/medicomm-atlas-neet-pg-2023-pathology-q011.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2023-pathology-q012,12,1,/uploads/yellowfool-neet-pg-2023-pathology-q012-p2192-i2.jpg,/uploads/medicomm-atlas-neet-pg-2023-pathology-q012.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,ini-cet-2024-pathology-q002,2,1,/uploads/yellowfool-ini-cet-2024-pathology-q002-p2259-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-pathology-q002.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,ini-cet-2024-pathology-q009,9,1,/uploads/yellowfool-ini-cet-2024-pathology-q009-p2261-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-pathology-q009.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,ini-cet-2024-pathology-q011,11,1,/uploads/yellowfool-ini-cet-2024-pathology-q011-p2262-i1.jpg,/uploads/medicomm-atlas-ini-cet-2024-pathology-q011.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q003,3,1,/uploads/yellowfool-neet-pg-2024-pathology-q003-p2295-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q003.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q006,6,1,/uploads/yellowfool-neet-pg-2024-pathology-q006-p2296-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q006.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q008,8,1,/uploads/yellowfool-neet-pg-2024-pathology-q008-p2297-i2.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q008.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q009,9,1,/uploads/yellowfool-neet-pg-2024-pathology-q009-p2298-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q009.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q012,12,1,/uploads/yellowfool-neet-pg-2024-pathology-q012-p2300-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q012.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q016,16,1,/uploads/yellowfool-neet-pg-2024-pathology-q016-p2301-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q016.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q017,17,1,/uploads/yellowfool-neet-pg-2024-pathology-q017-p2302-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q017.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q018,18,1,/uploads/yellowfool-neet-pg-2024-pathology-q018-p2303-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q018.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q019,19,1,/uploads/yellowfool-neet-pg-2024-pathology-q019-p2304-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q019.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q021,21,1,/uploads/yellowfool-neet-pg-2024-pathology-q021-p2305-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q021.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q023,23,1,/uploads/yellowfool-neet-pg-2024-pathology-q023-p2306-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q023.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q026,26,1,/uploads/yellowfool-neet-pg-2024-pathology-q026-p2307-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q026.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,pathology,neet-pg-2024-pathology-q029,29,1,/uploads/yellowfool-neet-pg-2024-pathology-q029-p2308-i1.jpg,/uploads/medicomm-atlas-neet-pg-2024-pathology-q029.png,convert from original Yellowfool source image; preserve diagnostic morphology and image order
pending,microbiology,neet-pg-2022-q123,123,1,/uploads/practice-neet-pg-2022-q123-1.png,/uploads/medicomm-atlas-neet-pg-2022-q123.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2022-q200,200,1,/uploads/practice-neet-pg-2022-q200-1.png,/uploads/medicomm-atlas-neet-pg-2022-q200.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2021-q168,168,1,/uploads/practice-neet-pg-2021-q168-1.png,/uploads/medicomm-atlas-neet-pg-2021-q168.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2021-q172,172,1,/uploads/practice-neet-pg-2021-q172-1.png,/uploads/medicomm-atlas-neet-pg-2021-q172.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2021-q173,173,1,/uploads/practice-neet-pg-2021-q173-1.png,/uploads/medicomm-atlas-neet-pg-2021-q173.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q211,211,1,/uploads/practice-neet-pg-2020-q211-1.png,/uploads/medicomm-atlas-neet-pg-2020-q211.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q221,221,1,/uploads/practice-neet-pg-2020-q221-1.png,/uploads/medicomm-atlas-neet-pg-2020-q221.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q233,233,1,/uploads/practice-neet-pg-2020-q233-1.png,/uploads/medicomm-atlas-neet-pg-2020-q233.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q241,241,1,/uploads/practice-neet-pg-2020-q241-1.png,/uploads/medicomm-atlas-neet-pg-2020-q241.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q243,243,1,/uploads/practice-neet-pg-2020-q243-1.png,/uploads/medicomm-atlas-neet-pg-2020-q243.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q255,255,1,/uploads/practice-neet-pg-2020-q255-1.png,/uploads/medicomm-atlas-neet-pg-2020-q255.png,convert from source PDF/current source image; preserve question image order
pending,microbiology,neet-pg-2020-q272,272,1,/uploads/practice-neet-pg-2020-q272-1.png,/uploads/medicomm-atlas-neet-pg-2020-q272.png,convert from source PDF/current source image; preserve question image order
pending,pharmacology,neet-pg-2020-q139,139,1,/uploads/practice-neet-pg-2020-q139-1.png,/uploads/medicomm-atlas-neet-pg-2020-q139.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2022-q092,92,1,/uploads/practice-neet-pg-2022-q092-1.png,/uploads/medicomm-atlas-neet-pg-2022-q092.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2021-q062,62,1,/uploads/practice-neet-pg-2021-q062-1.png,/uploads/medicomm-atlas-neet-pg-2021-q062.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2021-q071,71,1,/uploads/practice-neet-pg-2021-q071-1.png,/uploads/medicomm-atlas-neet-pg-2021-q071.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2021-q074,74,1,/uploads/practice-neet-pg-2021-q074-1.png,/uploads/medicomm-atlas-neet-pg-2021-q074.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2020-q278,278,1,/uploads/practice-neet-pg-2020-q278-1.png,/uploads/medicomm-atlas-neet-pg-2020-q278.png,convert from source PDF/current source image; preserve question image order
pending,forensic-medicine,neet-pg-2020-q285,285,1,/uploads/practice-neet-pg-2020-q285-1.png,/uploads/medicomm-atlas-neet-pg-2020-q285.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2022-q007,7,1,/uploads/practice-neet-pg-2022-q007-1.png,/uploads/medicomm-atlas-neet-pg-2022-q007.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2022-q008,8,1,/uploads/practice-neet-pg-2022-q008-1.png,/uploads/medicomm-atlas-neet-pg-2022-q008.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2022-q083,83,1,/uploads/practice-neet-pg-2022-q083-1.png,/uploads/medicomm-atlas-neet-pg-2022-q083.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2022-q087,87,1,/uploads/practice-neet-pg-2022-q087-1.png,/uploads/medicomm-atlas-neet-pg-2022-q087.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2021-q099,99,1,/uploads/practice-neet-pg-2021-q099-1.png,/uploads/medicomm-atlas-neet-pg-2021-q099.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2021-q124,124,1,/uploads/practice-neet-pg-2021-q124-1.png,/uploads/medicomm-atlas-neet-pg-2021-q124.png,convert from source PDF/current source image; preserve question image order
pending,ent,neet-pg-2020-q040,40,1,/uploads/practice-neet-pg-2020-q040-1.png,/uploads/medicomm-atlas-neet-pg-2020-q040.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2022-q051,51,1,/uploads/practice-neet-pg-2022-q051-1.png,/uploads/medicomm-atlas-neet-pg-2022-q051-i1.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2022-q051,51,2,/uploads/practice-neet-pg-2022-q051-2.png,/uploads/medicomm-atlas-neet-pg-2022-q051-i2.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2022-q053,53,1,/uploads/practice-neet-pg-2022-q053-1.png,/uploads/medicomm-atlas-neet-pg-2022-q053.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2021-q180,180,1,/uploads/practice-neet-pg-2021-q180-1.png,/uploads/medicomm-atlas-neet-pg-2021-q180.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2021-q184,184,1,/uploads/practice-neet-pg-2021-q184-1.png,/uploads/medicomm-atlas-neet-pg-2021-q184.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2020-q064,64,1,/uploads/practice-neet-pg-2020-q064-1.png,/uploads/medicomm-atlas-neet-pg-2020-q064.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2020-q293,293,1,/uploads/practice-neet-pg-2020-q293-1.png,/uploads/medicomm-atlas-neet-pg-2020-q293.png,convert from source PDF/current source image; preserve question image order
pending,ophthalmology,neet-pg-2020-q296,296,1,/uploads/practice-neet-pg-2020-q296-1.png,/uploads/medicomm-atlas-neet-pg-2020-q296.png,convert from source PDF/current source image; preserve question image order
pending,general-medicine,neet-pg-2022-q011,11,1,/uploads/practice-neet-pg-2022-q011-1.png,/uploads/medicomm-atlas-neet-pg-2022-q011.png,convert from source PDF/current source image; preserve question image order
pending,general-medicine,neet-pg-2022-q021,21,1,/uploads/practice-neet-pg-2022-q021-1.png,/uploads/medicomm-atlas-neet-pg-2022-q021.png,convert from source PDF/current source image; preserve question image order
pending,general-medicine,neet-pg-2022-q103,103,1,/uploads/practice-neet-pg-2022-q103-1.png,/uploads/medicomm-atlas-neet-pg-2022-q103.png,convert from source PDF/current source image; preserve question image order
pending,general-medicine,neet-pg-2022-q106,106,1,/uploads/practice-neet-pg-2022-q106-1.png,/uploads/medicomm-atlas-neet-pg-2022-q106.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q140,140,1,/uploads/practice-neet-pg-2022-q140-1.png,/uploads/medicomm-atlas-neet-pg-2022-q140.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q143,143,1,/uploads/practice-neet-pg-2022-q143-1.png,/uploads/medicomm-atlas-neet-pg-2022-q143-i1.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q143,143,2,/uploads/practice-neet-pg-2022-q143-2.png,/uploads/medicomm-atlas-neet-pg-2022-q143-i2.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q147,147,1,/uploads/practice-neet-pg-2022-q147-1.png,/uploads/medicomm-atlas-neet-pg-2022-q147.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q150,150,1,/uploads/practice-neet-pg-2022-q150-1.png,/uploads/medicomm-atlas-neet-pg-2022-q150.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q154,154,1,/uploads/practice-neet-pg-2022-q154-1.png,/uploads/medicomm-atlas-neet-pg-2022-q154.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q155,155,1,/uploads/practice-neet-pg-2022-q155-1.png,/uploads/medicomm-atlas-neet-pg-2022-q155.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q158,158,1,/uploads/practice-neet-pg-2022-q158-1.png,/uploads/medicomm-atlas-neet-pg-2022-q158.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q160,160,1,/uploads/practice-neet-pg-2022-q160-1.png,/uploads/medicomm-atlas-neet-pg-2022-q160.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q161,161,1,/uploads/practice-neet-pg-2022-q161-1.png,/uploads/medicomm-atlas-neet-pg-2022-q161.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q163,163,1,/uploads/practice-neet-pg-2022-q163-1.png,/uploads/medicomm-atlas-neet-pg-2022-q163.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q166,166,1,/uploads/practice-neet-pg-2022-q166-1.png,/uploads/medicomm-atlas-neet-pg-2022-q166.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q168,168,1,/uploads/practice-neet-pg-2022-q168-1.png,/uploads/medicomm-atlas-neet-pg-2022-q168.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q175,175,1,/uploads/practice-neet-pg-2022-q175-1.png,/uploads/medicomm-atlas-neet-pg-2022-q175.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q177,177,1,/uploads/practice-neet-pg-2022-q177-1.png,/uploads/medicomm-atlas-neet-pg-2022-q177.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2022-q181,181,1,/uploads/practice-neet-pg-2022-q181-1.png,/uploads/medicomm-atlas-neet-pg-2022-q181.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q145,145,1,/uploads/practice-neet-pg-2021-q145-1.png,/uploads/medicomm-atlas-neet-pg-2021-q145.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q174,174,1,/uploads/practice-neet-pg-2021-q174-1.png,/uploads/medicomm-atlas-neet-pg-2021-q174.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q175,175,1,/uploads/practice-neet-pg-2021-q175-1.png,/uploads/medicomm-atlas-neet-pg-2021-q175.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q177,177,1,/uploads/practice-neet-pg-2021-q177-1.png,/uploads/medicomm-atlas-neet-pg-2021-q177.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q197,197,1,/uploads/practice-neet-pg-2021-q197-1.png,/uploads/medicomm-atlas-neet-pg-2021-q197.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q199,199,1,/uploads/practice-neet-pg-2021-q199-1.png,/uploads/medicomm-atlas-neet-pg-2021-q199.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2021-q200,200,1,/uploads/practice-neet-pg-2021-q200-1.png,/uploads/medicomm-atlas-neet-pg-2021-q200.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q173,173,1,/uploads/practice-neet-pg-2020-q173-1.png,/uploads/medicomm-atlas-neet-pg-2020-q173-i1.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q173,173,2,/uploads/practice-neet-pg-2020-q173-2.png,/uploads/medicomm-atlas-neet-pg-2020-q173-i2.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q190,190,1,/uploads/practice-neet-pg-2020-q190-1.png,/uploads/medicomm-atlas-neet-pg-2020-q190.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q201,201,1,/uploads/practice-neet-pg-2020-q201-1.png,/uploads/medicomm-atlas-neet-pg-2020-q201.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q222,222,1,/uploads/practice-neet-pg-2020-q222-1.png,/uploads/medicomm-atlas-neet-pg-2020-q222.png,convert from source PDF/current source image; preserve question image order
pending,general-surgery,neet-pg-2020-q227,227,1,/uploads/practice-neet-pg-2020-q227-1.png,/uploads/medicomm-atlas-neet-pg-2020-q227.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q026,26,1,/uploads/practice-neet-pg-2022-q026-1.png,/uploads/medicomm-atlas-neet-pg-2022-q026.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q028,28,1,/uploads/practice-neet-pg-2022-q028-1.png,/uploads/medicomm-atlas-neet-pg-2022-q028.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q029,29,1,/uploads/practice-neet-pg-2022-q029-1.png,/uploads/medicomm-atlas-neet-pg-2022-q029.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q032,32,1,/uploads/practice-neet-pg-2022-q032-1.png,/uploads/medicomm-atlas-neet-pg-2022-q032.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q036,36,1,/uploads/practice-neet-pg-2022-q036-1.png,/uploads/medicomm-atlas-neet-pg-2022-q036.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2022-q045,45,1,/uploads/practice-neet-pg-2022-q045-1.png,/uploads/medicomm-atlas-neet-pg-2022-q045.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2021-q048,48,1,/uploads/practice-neet-pg-2021-q048-1.png,/uploads/medicomm-atlas-neet-pg-2021-q048.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q009,9,1,/uploads/practice-neet-pg-2020-q009-1.png,/uploads/medicomm-atlas-neet-pg-2020-q009.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q056,56,1,/uploads/practice-neet-pg-2020-q056-1.png,/uploads/medicomm-atlas-neet-pg-2020-q056.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q082,82,1,/uploads/practice-neet-pg-2020-q082-1.png,/uploads/medicomm-atlas-neet-pg-2020-q082.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q091,91,1,/uploads/practice-neet-pg-2020-q091-1.png,/uploads/medicomm-atlas-neet-pg-2020-q091.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q095,95,1,/uploads/practice-neet-pg-2020-q095-1.png,/uploads/medicomm-atlas-neet-pg-2020-q095.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q292,292,1,/uploads/practice-neet-pg-2020-q292-1.png,/uploads/medicomm-atlas-neet-pg-2020-q292-i1.png,convert from source PDF/current source image; preserve question image order
pending,obgyn,neet-pg-2020-q292,292,2,/uploads/practice-neet-pg-2020-q292-2.png,/uploads/medicomm-atlas-neet-pg-2020-q292-i2.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2022-q108,108,1,/uploads/practice-neet-pg-2022-q108-1.png,/uploads/medicomm-atlas-neet-pg-2022-q108.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2022-q128,128,1,/uploads/practice-neet-pg-2022-q128-1.png,/uploads/medicomm-atlas-neet-pg-2022-q128.png,convert from source PDF/current source image; preserve question image order
pending,pediatrics,neet-pg-2021-q097,97,1,/uploads/practice-neet-pg-2021-q097-1.png,/uploads/medicomm-atlas-neet-pg-2021-q097.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q054,54,1,/uploads/practice-neet-pg-2022-q054-1.png,/uploads/medicomm-atlas-neet-pg-2022-q054.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q055,55,1,/uploads/practice-neet-pg-2022-q055-1.png,/uploads/medicomm-atlas-neet-pg-2022-q055.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q059,59,1,/uploads/practice-neet-pg-2022-q059-1.png,/uploads/medicomm-atlas-neet-pg-2022-q059.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2022-q061,61,1,/uploads/practice-neet-pg-2022-q061-1.png,/uploads/medicomm-atlas-neet-pg-2022-q061.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2021-q053,53,1,/uploads/practice-neet-pg-2021-q053-1.png,/uploads/medicomm-atlas-neet-pg-2021-q053.png,convert from source PDF/current source image; preserve question image order
pending,orthopedics,neet-pg-2021-q057,57,1,/uploads/practice-neet-pg-2021-q057-1.png,/uploads/medicomm-atlas-neet-pg-2021-q057.png,convert from source PDF/current source image; preserve question image order
